customer_id,first_name,last_name,full_name,dob,email,phone,address,national_id,country,source_name,raw_text,sex,record_updated,Gender,Account Type,Account Balance,Registration Date,Male,Savings,91666.17,2020-01-16,last_update,timestamp,gender_code,last_modified,modified_date
19ce3c8b-f74a-4662-be9a-fee9f9bcbb83,David,Rodriguez,David Rodriguez,,michellelarson@chase-boone.com,(627)472-2632x940,"00318 Miller Pass Apt. 927
Andrewsborough, LA 26065",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
97765b11-0574-43c1-a394-f08ba7ba4ee9,Linda,Parker,Linda Parker,,preed@martinez.biz,001-070-135-9534x5433,"1553 Zachary Wall Suite 693
Kirkmouth, VT 26259",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
24d4ab12-f271-4667-af6f-b33664db0c21,Tracy,Carr,Tracy Carr,,michael51@buckley.info,+1-361-971-8934x002,"30765 Kristin Mount
New Rose, OR 67711",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
6c13c614-029d-4618-95f9-466da563716f,Jesse,Gonzales,Jesse Gonzales,,otaylor@wood.biz,453.150.8748,"7911 Chavez Roads Apt. 073
Nicholasside, DE 54311",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
49438f07-b12a-41f8-86db-83ec72b569f0,Christie,Tucker,Christie Tucker,,xjenkins@moreno-gonzalez.net,001-185-503-6545x839,"9143 Todd Mill
East Paul, MS 19570",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
56f3fc78-1b9a-4983-a849-5951c97a2b5e,Donald,Osborne,Donald Osborne,,gibbsjoshua@gmail.com,001-685-322-3693x17570,"00265 Zachary Road
Hudsonberg, HI 91877",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
7384885e-85d4-4d3d-9b5a-231ff795cf00,Danielle,Anderson,Danielle Anderson,,heather10@hotmail.com,642.760.5032x4280,"96663 Martinez Ridge
West Wendy, RI 16909",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
e92793b6-17d3-4bcd-8490-380f62e96b5f,Joshua,Pena,Joshua Pena,,flowersamy@nunez.org,(438)111-3176x208,"51973 Jonathan Prairie Apt. 067
Deniseport, ID 25638",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
2f068901-4d0b-4a4f-8f2e-c63fc58524ee,Fred,Lam,Fred Lam,,bryantdonald@jackson-johnston.info,001-524-077-5261x04624,"21698 Samuel Ville Apt. 515
South Elizabethland, OH 55382",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
52f4a999-87a2-46f8-bd02-981978693859,Ryan,Mitchell,Ryan Mitchell,,torresbethany@jefferson-terry.com,470-116-9361x6110,"38271 Anne Crossing
Port Patriciafurt, MA 94168",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
9250a85f-1462-4b1c-81fc-c88cbdde28b0,Laura,Rogers,Laura Rogers,,ikennedy@sullivan-thomas.com,001-965-679-6674x431,"45048 Gutierrez Parkway Suite 967
Silvashire, NV 59258",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
04eb9351-936d-40f4-a0e2-c2d25138caf2,Timothy,Nichols,Timothy Nichols,,taylor79@price.com,(391)608-3693x130,"8892 Cody Unions Suite 146
New Michael, MN 86707",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
eae1c425-de44-4553-a85d-d0341b3598b5,Jeffrey,Gill,Jeffrey Gill,,nicholasthomas@gmail.com,+1-288-448-9843x66925,"706 Hill Junctions
South Steven, KS 93188",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
b346454e-194f-4604-be3c-c1b1b32df782,Jason,May,Jason May,,jonesmargaret@chapman.com,+1-388-004-0969x0584,"76230 Maddox Trace
Philipchester, SD 31286",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
88aaa6df-08d7-438b-b73d-45a27416538d,Donna,Crane,Donna Crane,,medinasara@gmail.com,151-731-8355x9006,"PSC 4533, Box 5050
APO AA 34201",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
047e815f-d2c0-4a72-aec8-d0d88bf6c4b5,Alicia,Reyes,Alicia Reyes,,bowmanjeffery@spencer.biz,001-410-739-7606,"29131 Timothy Fords Apt. 373
Lake Hannahmouth, KY 24489",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
998e6a80-2839-4d4c-aec2-97a06722e0e9,Roger,Sanders,Roger Sanders,,joneserin@gmail.com,+1-838-888-4907,"277 Allison Ridges Apt. 721
Castanedaport, NY 33537",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
e4ac43bb-6ec0-4009-bad8-5e2da70ab8e6,Brett,Martinez,Brett Martinez,,ngreen@gmail.com,+1-862-101-5964x49629,"120 Julie Course
Staceyberg, MN 20215",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
0dd4a96c-270b-4ac4-9b45-fbfe199932dc,Dave,Beck,Dave Beck,,ynichols@hotmail.com,(970)609-5001x8240,"USCGC Murray
FPO AP 40067",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
ee70a08a-8094-48dd-a4f9-66a2fbdc9fdc,Jesse,Coleman,Jesse Coleman,,simmonsjohn@gmail.com,7760473420,"712 Renee Flats
Deanchester, ID 79254",,,bank_customers_without_schema,,,,,,,,,Savings,,,,,,,
b549780d-7d24-46f2-aa92-158d1469e732,Nicholas,Fox,Nicholas Fox,,harrisheather@gmail.com,515.958.5789x41217,"79048 Jones Mountains Apt. 285
Kristinatown, ND 21122",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
f26a0804-2005-41b7-a160-0c271aae432f,James,Serrano,James Serrano,,wnewman@griffith.com,(598)899-1856x139,"122 Amy Lights
Stevensonmouth, PA 18582",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
e3a60421-23ba-4432-acc4-d1b88a1eaf46,Stephanie,Dixon,Stephanie Dixon,,bradley36@hotmail.com,751.086.3678x4341,"812 Gonzales Stravenue Suite 728
Michaelshire, NE 29181",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
1287dc39-7597-4aa3-8697-b48ad50ca202,Nathan,Cooper,Nathan Cooper,,dwelch@hotmail.com,459.022.8009,"143 Contreras Glens Suite 338
Kaylaville, UT 23846",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
360f3c5a-fd4f-4ffa-a884-070b6700f1dc,Jermaine,Lowe,Jermaine Lowe,,bmartin@gmail.com,001-140-448-8117,"625 Espinoza Camp
Port Kyletown, SC 57634",,,bank_customers_without_schema,,,,,,,,,Checking,,,,,,,
